pair,code_distance,wav_distance
v1 vs v3,0.1190333366394043,0.8248584866523743
v1 vs v2,0.07179379463195801,0.5460307002067566
v1 vs original,0.06148568168282509,0.6422961354255676
v3 vs v2,0.1182907447218895,0.7131937146186829
v3 vs original,0.12225157767534256,0.5593273043632507
v2 vs original,0.04937649145722389,0.3498954176902771
